date,arena,age_group,home,away,parallel_slot
2026-11-29,Skien ishall,U9,Frisk Asker 1,Ringerike 1,0
2026-11-29,Skien ishall,U9,Sandefjord,Holmen Hockey Rød,1
2026-11-29,Skien ishall,U9,Jutul Grønn,Jar Svart,2
2026-11-29,Skien ishall,U9,Frisk Asker 3,Jar Rød,3
2026-11-29,Skien ishall,U9,Frisk Asker 1,Holmen Hockey Rød,0
2026-11-29,Skien ishall,U9,Jar Svart,Ringerike 1,1
2026-11-29,Skien ishall,U9,Jar Rød,Sandefjord,2
2026-11-29,Skien ishall,U9,Frisk Asker 3,Jutul Grønn,3
2026-11-29,Skien ishall,U9,Frisk Asker 1,Jar Svart,0
2026-11-29,Skien ishall,U9,Holmen Hockey Rød,Jar Rød,1
2026-11-29,Skien ishall,U9,Ringerike 1,Frisk Asker 3,2
2026-11-29,Skien ishall,U9,Sandefjord,Jutul Grønn,3
2026-11-29,Skien ishall,U9,Frisk Asker 1,Jar Rød,0
2026-11-29,Skien ishall,U9,Frisk Asker 3,Jar Svart,1
2026-11-29,Skien ishall,U9,Jutul Grønn,Holmen Hockey Rød,2
2026-11-29,Skien ishall,U9,Sandefjord,Ringerike 1,3
2026-11-29,Skien ishall,U9,Frisk Asker 1,Frisk Asker 3,0
2026-11-29,Skien ishall,U9,Jar Rød,Jutul Grønn,1
2026-11-29,Skien ishall,U9,Jar Svart,Sandefjord,2
2026-11-29,Skien ishall,U9,Holmen Hockey Rød,Ringerike 1,3
2026-11-15,Ringerikshallen,JU12,Ringerike 2,Tønsberg,0
2026-11-15,Ringerikshallen,JU12,Frisk Asker Orange,Jar,1
2026-11-15,Ringerikshallen,JU12,Ringerike 2,Jar,0
2026-11-15,Ringerikshallen,JU12,Frisk Asker Orange,Tønsberg,1
2026-11-15,Ringerikshallen,JU12,Ringerike 2,Frisk Asker Orange,0
2026-11-15,Ringerikshallen,JU12,Jar,Tønsberg,1
2026-11-15,Holmenkollen ishall,U10,Holmen Hockey Rød,Frisk Asker 6,0
2026-11-15,Holmenkollen ishall,U10,Jar Grønn,Ringerike 3,1
2026-11-15,Holmenkollen ishall,U10,Jar Rød,Kongsberg,2
2026-11-15,Holmenkollen ishall,U10,Holmen Hockey Rød,Ringerike 3,0
2026-11-15,Holmenkollen ishall,U10,Kongsberg,Frisk Asker 6,1
2026-11-15,Holmenkollen ishall,U10,Jar Rød,Jar Grønn,2
2026-11-15,Holmenkollen ishall,U10,Holmen Hockey Rød,Kongsberg,0
2026-11-15,Holmenkollen ishall,U10,Ringerike 3,Jar Rød,1
2026-11-15,Holmenkollen ishall,U10,Frisk Asker 6,Jar Grønn,2
2026-11-15,Holmenkollen ishall,U10,Holmen Hockey Rød,Jar Rød,0
2026-11-15,Holmenkollen ishall,U10,Jar Grønn,Kongsberg,1
2026-11-15,Holmenkollen ishall,U10,Frisk Asker 6,Ringerike 3,2
2026-11-15,Holmenkollen ishall,U10,Holmen Hockey Rød,Jar Grønn,0
2026-11-15,Holmenkollen ishall,U10,Jar Rød,Frisk Asker 6,1
2026-11-15,Holmenkollen ishall,U10,Kongsberg,Ringerike 3,2
2026-11-15,Baerum ishall,U11,Jutul Hvit,Kongsberg,0
2026-11-15,Baerum ishall,U11,Jar Lilla,Tønsberg Grå,1
2026-11-15,Baerum ishall,U11,Jar Hvit,Frisk Asker 3,2
2026-11-15,Baerum ishall,U11,Jutul Hvit,Tønsberg Grå,0
2026-11-15,Baerum ishall,U11,Frisk Asker 3,Kongsberg,1
2026-11-15,Baerum ishall,U11,Jar Hvit,Jar Lilla,2
2026-11-15,Baerum ishall,U11,Jutul Hvit,Frisk Asker 3,0
2026-11-15,Baerum ishall,U11,Tønsberg Grå,Jar Hvit,1
2026-11-15,Baerum ishall,U11,Kongsberg,Jar Lilla,2
2026-11-15,Baerum ishall,U11,Jutul Hvit,Jar Hvit,0
2026-11-15,Baerum ishall,U11,Jar Lilla,Frisk Asker 3,1
2026-11-15,Baerum ishall,U11,Kongsberg,Tønsberg Grå,2
2026-11-15,Baerum ishall,U11,Jutul Hvit,Jar Lilla,0
2026-11-15,Baerum ishall,U11,Jar Hvit,Kongsberg,1
2026-11-15,Baerum ishall,U11,Frisk Asker 3,Tønsberg Grå,2
2026-11-15,Holmenkollen ishall,U12,Holmen Hockey Hvit,Frisk Asker 2,0
2026-11-15,Holmenkollen ishall,U12,Jar Lilla,Ringerike 1,1
2026-11-15,Holmenkollen ishall,U12,Holmen Hockey Hvit,Ringerike 1,0
2026-11-15,Holmenkollen ishall,U12,Jar Lilla,Frisk Asker 2,1
2026-11-15,Holmenkollen ishall,U12,Holmen Hockey Hvit,Jar Lilla,0
2026-11-15,Holmenkollen ishall,U12,Ringerike 1,Frisk Asker 2,1
2026-11-28,Baerum ishall,JU12,Jutul Kittens,Ringerike 1,0
2026-11-28,Baerum ishall,JU12,Skien,Jar,1
2026-11-28,Baerum ishall,JU12,Jutul Kittens,Jar,0
2026-11-28,Baerum ishall,JU12,Skien,Ringerike 1,1
2026-11-28,Baerum ishall,JU12,Jutul Kittens,Skien,0
2026-11-28,Baerum ishall,JU12,Jar,Ringerike 1,1
2026-11-21,Varner Arena / Askerhallen,U11,Frisk Asker 4,Tønsberg Hvit,0
2026-11-21,Varner Arena / Askerhallen,U11,Jar Rød,Holmen Hockey Hvit,1
2026-11-21,Varner Arena / Askerhallen,U11,Jar Svart,Jutul Rød,2
2026-11-21,Varner Arena / Askerhallen,U11,Frisk Asker 4,Holmen Hockey Hvit,0
2026-11-21,Varner Arena / Askerhallen,U11,Jutul Rød,Tønsberg Hvit,1
2026-11-21,Varner Arena / Askerhallen,U11,Jar Svart,Jar Rød,2
2026-11-21,Varner Arena / Askerhallen,U11,Frisk Asker 4,Jutul Rød,0
2026-11-21,Varner Arena / Askerhallen,U11,Holmen Hockey Hvit,Jar Svart,1
2026-11-21,Varner Arena / Askerhallen,U11,Tønsberg Hvit,Jar Rød,2
2026-11-21,Varner Arena / Askerhallen,U11,Frisk Asker 4,Jar Svart,0
2026-11-21,Varner Arena / Askerhallen,U11,Jar Rød,Jutul Rød,1
2026-11-21,Varner Arena / Askerhallen,U11,Tønsberg Hvit,Holmen Hockey Hvit,2
2026-11-21,Varner Arena / Askerhallen,U11,Frisk Asker 4,Jar Rød,0
2026-11-21,Varner Arena / Askerhallen,U11,Jar Svart,Tønsberg Hvit,1
2026-11-21,Varner Arena / Askerhallen,U11,Jutul Rød,Holmen Hockey Hvit,2
2026-10-25,Holmenkollen ishall,U8,Holmen Hockey Hvit,Ringerike 2,0
2026-10-25,Holmenkollen ishall,U8,Kongsberg,Jar Blå,1
2026-10-25,Holmenkollen ishall,U8,Jar Rød,Tønsberg,2
2026-10-25,Holmenkollen ishall,U8,Frisk Asker 2,Jutul Hvit,3
2026-10-25,Holmenkollen ishall,U8,Holmen Hockey Hvit,Jar Blå,0
2026-10-25,Holmenkollen ishall,U8,Tønsberg,Ringerike 2,1
2026-10-25,Holmenkollen ishall,U8,Jutul Hvit,Kongsberg,2
2026-10-25,Holmenkollen ishall,U8,Frisk Asker 2,Jar Rød,3
2026-10-25,Holmenkollen ishall,U8,Holmen Hockey Hvit,Tønsberg,0
2026-10-25,Holmenkollen ishall,U8,Jar Blå,Jutul Hvit,1
2026-10-25,Holmenkollen ishall,U8,Ringerike 2,Frisk Asker 2,2
2026-10-25,Holmenkollen ishall,U8,Kongsberg,Jar Rød,3
2026-10-25,Holmenkollen ishall,U8,Holmen Hockey Hvit,Jutul Hvit,0
2026-10-25,Holmenkollen ishall,U8,Frisk Asker 2,Tønsberg,1
2026-10-25,Holmenkollen ishall,U8,Jar Rød,Jar Blå,2
2026-10-25,Holmenkollen ishall,U8,Kongsberg,Ringerike 2,3
2026-10-25,Holmenkollen ishall,U8,Holmen Hockey Hvit,Frisk Asker 2,0
2026-10-25,Holmenkollen ishall,U8,Jutul Hvit,Jar Rød,1
2026-10-25,Holmenkollen ishall,U8,Tønsberg,Kongsberg,2
2026-10-25,Holmenkollen ishall,U8,Jar Blå,Ringerike 2,3
2026-10-25,Holmenkollen ishall,U8,Holmen Hockey Hvit,Jar Rød,0
2026-10-25,Holmenkollen ishall,U8,Kongsberg,Frisk Asker 2,1
2026-10-25,Holmenkollen ishall,U8,Ringerike 2,Jutul Hvit,2
2026-10-25,Holmenkollen ishall,U8,Jar Blå,Tønsberg,3
2026-10-25,Holmenkollen ishall,U8,Holmen Hockey Hvit,Kongsberg,0
2026-10-25,Holmenkollen ishall,U8,Jar Rød,Ringerike 2,1
2026-10-25,Holmenkollen ishall,U8,Frisk Asker 2,Jar Blå,2
2026-10-25,Holmenkollen ishall,U8,Jutul Hvit,Tønsberg,3
2027-04-17,Baerum ishall,U9,Jutul Gul,Jar Svart,0
2027-04-17,Baerum ishall,U9,Holmen Hockey Hvit,Sandefjord,1
2027-04-17,Baerum ishall,U9,Frisk Asker 1,Frisk Asker 5,2
2027-04-17,Baerum ishall,U9,Tønsberg,Kongsberg,3
2027-04-17,Baerum ishall,U9,Jutul Gul,Sandefjord,0
2027-04-17,Baerum ishall,U9,Frisk Asker 5,Jar Svart,1
2027-04-17,Baerum ishall,U9,Kongsberg,Holmen Hockey Hvit,2
2027-04-17,Baerum ishall,U9,Tønsberg,Frisk Asker 1,3
2027-04-17,Baerum ishall,U9,Jutul Gul,Frisk Asker 5,0
2027-04-17,Baerum ishall,U9,Sandefjord,Kongsberg,1
2027-04-17,Baerum ishall,U9,Jar Svart,Tønsberg,2
2027-04-17,Baerum ishall,U9,Holmen Hockey Hvit,Frisk Asker 1,3
2027-04-17,Baerum ishall,U9,Jutul Gul,Kongsberg,0
2027-04-17,Baerum ishall,U9,Tønsberg,Frisk Asker 5,1
2027-04-17,Baerum ishall,U9,Frisk Asker 1,Sandefjord,2
2027-04-17,Baerum ishall,U9,Holmen Hockey Hvit,Jar Svart,3
2027-04-17,Baerum ishall,U9,Jutul Gul,Tønsberg,0
2027-04-17,Baerum ishall,U9,Kongsberg,Frisk Asker 1,1
2027-04-17,Baerum ishall,U9,Frisk Asker 5,Holmen Hockey Hvit,2
2027-04-17,Baerum ishall,U9,Sandefjord,Jar Svart,3
2027-04-17,Baerum ishall,U9,Jutul Gul,Frisk Asker 1,0
2027-04-17,Baerum ishall,U9,Holmen Hockey Hvit,Tønsberg,1
2027-04-17,Baerum ishall,U9,Jar Svart,Kongsberg,2
2027-04-17,Baerum ishall,U9,Sandefjord,Frisk Asker 5,3
2027-04-17,Baerum ishall,U9,Jutul Gul,Holmen Hockey Hvit,0
2027-04-17,Baerum ishall,U9,Frisk Asker 1,Jar Svart,1
2027-04-17,Baerum ishall,U9,Tønsberg,Sandefjord,2
2027-04-17,Baerum ishall,U9,Kongsberg,Frisk Asker 5,3
2026-12-05,Baerum ishall,JU12,Jutul/Jar Kittens,Ringerike 1,0
2026-12-05,Baerum ishall,JU12,Jar Hvit,Frisk Asker Orange,1
2026-12-05,Baerum ishall,JU12,Jutul/Jar Kittens,Frisk Asker Orange,0
2026-12-05,Baerum ishall,JU12,Jar Hvit,Ringerike 1,1
2026-12-05,Baerum ishall,JU12,Jutul/Jar Kittens,Jar Hvit,0
2026-12-05,Baerum ishall,JU12,Frisk Asker Orange,Ringerike 1,1
2026-11-22,Holmenkollen ishall,U11,Holmen Hockey Rød,Jar Lilla,0
2026-11-22,Holmenkollen ishall,U11,Jar Blå,Frisk Asker 1,1
2026-11-22,Holmenkollen ishall,U11,Tønsberg Rød,Ringerike 2,2
2026-11-22,Holmenkollen ishall,U11,Holmen Hockey Rød,Frisk Asker 1,0
2026-11-22,Holmenkollen ishall,U11,Ringerike 2,Jar Lilla,1
2026-11-22,Holmenkollen ishall,U11,Tønsberg Rød,Jar Blå,2
2026-11-22,Holmenkollen ishall,U11,Holmen Hockey Rød,Ringerike 2,0
2026-11-22,Holmenkollen ishall,U11,Frisk Asker 1,Tønsberg Rød,1
2026-11-22,Holmenkollen ishall,U11,Jar Lilla,Jar Blå,2
2026-11-22,Holmenkollen ishall,U11,Holmen Hockey Rød,Tønsberg Rød,0
2026-11-22,Holmenkollen ishall,U11,Jar Blå,Ringerike 2,1
2026-11-22,Holmenkollen ishall,U11,Jar Lilla,Frisk Asker 1,2
2026-11-22,Holmenkollen ishall,U11,Holmen Hockey Rød,Jar Blå,0
2026-11-22,Holmenkollen ishall,U11,Tønsberg Rød,Jar Lilla,1
2026-11-22,Holmenkollen ishall,U11,Ringerike 2,Frisk Asker 1,2
2026-11-22,Varner Arena / Askerhallen,U12,Frisk Asker 4,Jutul Rød,0
2026-11-22,Varner Arena / Askerhallen,U12,Jar Svart,Tønsberg Rød,1
2026-11-22,Varner Arena / Askerhallen,U12,Frisk Asker 4,Tønsberg Rød,0
2026-11-22,Varner Arena / Askerhallen,U12,Jar Svart,Jutul Rød,1
2026-11-22,Varner Arena / Askerhallen,U12,Frisk Asker 4,Jar Svart,0
2026-11-22,Varner Arena / Askerhallen,U12,Tønsberg Rød,Jutul Rød,1
2027-03-07,Varner Arena / Askerhallen,U7,Frisk Asker 3,Holmen Hockey Rød,0
2027-03-07,Varner Arena / Askerhallen,U7,Frisk Asker 1,Jar Rød,1
2027-03-07,Varner Arena / Askerhallen,U7,Tønsberg,Jar Svart,2
2027-03-07,Varner Arena / Askerhallen,U7,Jutul Rød,Jutul Hvit,3
2027-03-07,Varner Arena / Askerhallen,U7,Frisk Asker 3,Jar Rød,0
2027-03-07,Varner Arena / Askerhallen,U7,Jar Svart,Holmen Hockey Rød,1
2027-03-07,Varner Arena / Askerhallen,U7,Jutul Hvit,Frisk Asker 1,2
2027-03-07,Varner Arena / Askerhallen,U7,Jutul Rød,Tønsberg,3
2027-03-07,Varner Arena / Askerhallen,U7,Frisk Asker 3,Jar Svart,0
2027-03-07,Varner Arena / Askerhallen,U7,Jar Rød,Jutul Hvit,1
2027-03-07,Varner Arena / Askerhallen,U7,Holmen Hockey Rød,Jutul Rød,2
2027-03-07,Varner Arena / Askerhallen,U7,Frisk Asker 1,Tønsberg,3
2027-03-07,Varner Arena / Askerhallen,U7,Frisk Asker 3,Jutul Hvit,0
2027-03-07,Varner Arena / Askerhallen,U7,Jutul Rød,Jar Svart,1
2027-03-07,Varner Arena / Askerhallen,U7,Tønsberg,Jar Rød,2
2027-03-07,Varner Arena / Askerhallen,U7,Frisk Asker 1,Holmen Hockey Rød,3
2027-03-07,Varner Arena / Askerhallen,U7,Frisk Asker 3,Jutul Rød,0
2027-03-07,Varner Arena / Askerhallen,U7,Jutul Hvit,Tønsberg,1
2027-03-07,Varner Arena / Askerhallen,U7,Jar Svart,Frisk Asker 1,2
2027-03-07,Varner Arena / Askerhallen,U7,Jar Rød,Holmen Hockey Rød,3
2027-03-07,Varner Arena / Askerhallen,U7,Frisk Asker 3,Tønsberg,0
2027-03-07,Varner Arena / Askerhallen,U7,Frisk Asker 1,Jutul Rød,1
2027-03-07,Varner Arena / Askerhallen,U7,Holmen Hockey Rød,Jutul Hvit,2
2027-03-07,Varner Arena / Askerhallen,U7,Jar Rød,Jar Svart,3
2027-03-07,Varner Arena / Askerhallen,U7,Frisk Asker 3,Frisk Asker 1,0
2027-03-07,Varner Arena / Askerhallen,U7,Tønsberg,Holmen Hockey Rød,1
2027-03-07,Varner Arena / Askerhallen,U7,Jutul Rød,Jar Rød,2
2027-03-07,Varner Arena / Askerhallen,U7,Jutul Hvit,Jar Svart,3
2027-02-14,Skien ishall,JU10,Skien,Frisk Asker Orange,0
2027-02-14,Skien ishall,JU10,Ringerike 1,Frisk Asker Svart,1
2027-02-14,Skien ishall,JU10,Jar Blå,Jar Rød,2
2027-02-14,Skien ishall,JU10,Skien,Frisk Asker Svart,0
2027-02-14,Skien ishall,JU10,Jar Rød,Frisk Asker Orange,1
2027-02-14,Skien ishall,JU10,Jar Blå,Ringerike 1,2
2027-02-14,Skien ishall,JU10,Skien,Jar Rød,0
2027-02-14,Skien ishall,JU10,Frisk Asker Svart,Jar Blå,1
2027-02-14,Skien ishall,JU10,Frisk Asker Orange,Ringerike 1,2
2027-02-14,Skien ishall,JU10,Skien,Jar Blå,0
2027-02-14,Skien ishall,JU10,Ringerike 1,Jar Rød,1
2027-02-14,Skien ishall,JU10,Frisk Asker Orange,Frisk Asker Svart,2
2027-02-14,Skien ishall,JU10,Skien,Ringerike 1,0
2027-02-14,Skien ishall,JU10,Jar Blå,Frisk Asker Orange,1
2027-02-14,Skien ishall,JU10,Jar Rød,Frisk Asker Svart,2
2026-11-29,Ringerikshallen,U10,Ringerike 3,Frisk Asker 2,0
2026-11-29,Ringerikshallen,U10,Jar Rød,Holmen Hockey Blå,1
2026-11-29,Ringerikshallen,U10,Frisk Asker 4,Jar Svart,2
2026-11-29,Ringerikshallen,U10,Ringerike 3,Holmen Hockey Blå,0
2026-11-29,Ringerikshallen,U10,Jar Svart,Frisk Asker 2,1
2026-11-29,Ringerikshallen,U10,Frisk Asker 4,Jar Rød,2
2026-11-29,Ringerikshallen,U10,Ringerike 3,Jar Svart,0
2026-11-29,Ringerikshallen,U10,Holmen Hockey Blå,Frisk Asker 4,1
2026-11-29,Ringerikshallen,U10,Frisk Asker 2,Jar Rød,2
2026-11-29,Ringerikshallen,U10,Ringerike 3,Frisk Asker 4,0
2026-11-29,Ringerikshallen,U10,Jar Rød,Jar Svart,1
2026-11-29,Ringerikshallen,U10,Frisk Asker 2,Holmen Hockey Blå,2
2026-11-29,Ringerikshallen,U10,Ringerike 3,Jar Rød,0
2026-11-29,Ringerikshallen,U10,Frisk Asker 4,Frisk Asker 2,1
2026-11-29,Ringerikshallen,U10,Jar Svart,Holmen Hockey Blå,2
2026-11-28,Holmenkollen ishall,U11,Holmen Hockey Hvit,Jar Grønn,0
2026-11-28,Holmenkollen ishall,U11,Skien,Jar Oransje,1
2026-11-28,Holmenkollen ishall,U11,Frisk Asker 2,Ringerike 1,2
2026-11-28,Holmenkollen ishall,U11,Holmen Hockey Hvit,Jar Oransje,0
2026-11-28,Holmenkollen ishall,U11,Ringerike 1,Jar Grønn,1
2026-11-28,Holmenkollen ishall,U11,Frisk Asker 2,Skien,2
2026-11-28,Holmenkollen ishall,U11,Holmen Hockey Hvit,Ringerike 1,0
2026-11-28,Holmenkollen ishall,U11,Jar Oransje,Frisk Asker 2,1
2026-11-28,Holmenkollen ishall,U11,Jar Grønn,Skien,2
2026-11-28,Holmenkollen ishall,U11,Holmen Hockey Hvit,Frisk Asker 2,0
2026-11-28,Holmenkollen ishall,U11,Skien,Ringerike 1,1
2026-11-28,Holmenkollen ishall,U11,Jar Grønn,Jar Oransje,2
2026-11-28,Holmenkollen ishall,U11,Holmen Hockey Hvit,Skien,0
2026-11-28,Holmenkollen ishall,U11,Frisk Asker 2,Jar Grønn,1
2026-11-28,Holmenkollen ishall,U11,Ringerike 1,Jar Oransje,2
2026-11-28,Kongsberghallen,U12,Kongsberg,Tønsberg Hvit,0
2026-11-28,Kongsberghallen,U12,Jutul Grønn,Jar Blå,1
2026-11-28,Kongsberghallen,U12,Kongsberg,Jar Blå,0
2026-11-28,Kongsberghallen,U12,Jutul Grønn,Tønsberg Hvit,1
2026-11-28,Kongsberghallen,U12,Kongsberg,Jutul Grønn,0
2026-11-28,Kongsberghallen,U12,Jar Blå,Tønsberg Hvit,1
2026-11-21,Varner Arena / Askerhallen,JU12,Frisk Asker Svart,Jutul Kittens,0
2026-11-21,Varner Arena / Askerhallen,JU12,Jar Hvit,Kongsberg/Tønsberg,1
2026-11-21,Varner Arena / Askerhallen,JU12,Frisk Asker Svart,Kongsberg/Tønsberg,0
2026-11-21,Varner Arena / Askerhallen,JU12,Jar Hvit,Jutul Kittens,1
2026-11-21,Varner Arena / Askerhallen,JU12,Frisk Asker Svart,Jar Hvit,0
2026-11-21,Varner Arena / Askerhallen,JU12,Kongsberg/Tønsberg,Jutul Kittens,1
2026-11-29,Varner Arena / Askerhallen,U10,Frisk Asker 3,Tønsberg,0
2026-11-29,Varner Arena / Askerhallen,U10,Jar Gul,Holmen Hockey Rød,1
2026-11-29,Varner Arena / Askerhallen,U10,Jar Grønn,Ringerike 4,2
2026-11-29,Varner Arena / Askerhallen,U10,Frisk Asker 3,Holmen Hockey Rød,0
2026-11-29,Varner Arena / Askerhallen,U10,Ringerike 4,Tønsberg,1
2026-11-29,Varner Arena / Askerhallen,U10,Jar Grønn,Jar Gul,2
2026-11-29,Varner Arena / Askerhallen,U10,Frisk Asker 3,Ringerike 4,0
2026-11-29,Varner Arena / Askerhallen,U10,Holmen Hockey Rød,Jar Grønn,1
2026-11-29,Varner Arena / Askerhallen,U10,Tønsberg,Jar Gul,2
2026-11-29,Varner Arena / Askerhallen,U10,Frisk Asker 3,Jar Grønn,0
2026-11-29,Varner Arena / Askerhallen,U10,Jar Gul,Ringerike 4,1
2026-11-29,Varner Arena / Askerhallen,U10,Tønsberg,Holmen Hockey Rød,2
2026-11-29,Varner Arena / Askerhallen,U10,Frisk Asker 3,Jar Gul,0
2026-11-29,Varner Arena / Askerhallen,U10,Jar Grønn,Tønsberg,1
2026-11-29,Varner Arena / Askerhallen,U10,Ringerike 4,Holmen Hockey Rød,2
2026-11-29,Holmenkollen ishall,U11,Holmen Hockey Rød,Tønsberg Grå,0
2026-11-29,Holmenkollen ishall,U11,Jar Gul,Sandefjord,1
2026-11-29,Holmenkollen ishall,U11,Jutul Grønn,Frisk Asker 2,2
2026-11-29,Holmenkollen ishall,U11,Holmen Hockey Rød,Sandefjord,0
2026-11-29,Holmenkollen ishall,U11,Frisk Asker 2,Tønsberg Grå,1
2026-11-29,Holmenkollen ishall,U11,Jutul Grønn,Jar Gul,2
2026-11-29,Holmenkollen ishall,U11,Holmen Hockey Rød,Frisk Asker 2,0
2026-11-29,Holmenkollen ishall,U11,Sandefjord,Jutul Grønn,1
2026-11-29,Holmenkollen ishall,U11,Tønsberg Grå,Jar Gul,2
2026-11-29,Holmenkollen ishall,U11,Holmen Hockey Rød,Jutul Grønn,0
2026-11-29,Holmenkollen ishall,U11,Jar Gul,Frisk Asker 2,1
2026-11-29,Holmenkollen ishall,U11,Tønsberg Grå,Sandefjord,2
2026-11-29,Holmenkollen ishall,U11,Holmen Hockey Rød,Jar Gul,0
2026-11-29,Holmenkollen ishall,U11,Jutul Grønn,Tønsberg Grå,1
2026-11-29,Holmenkollen ishall,U11,Frisk Asker 2,Sandefjord,2
2026-12-05,Holmenkollen ishall,U12,Holmen Hockey Hvit,Ringerike 2,0
2026-12-05,Holmenkollen ishall,U12,Jar Lilla,Frisk Asker 3,1
2026-12-05,Holmenkollen ishall,U12,Holmen Hockey Hvit,Frisk Asker 3,0
2026-12-05,Holmenkollen ishall,U12,Jar Lilla,Ringerike 2,1
2026-12-05,Holmenkollen ishall,U12,Holmen Hockey Hvit,Jar Lilla,0
2026-12-05,Holmenkollen ishall,U12,Frisk Asker 3,Ringerike 2,1
2026-10-04,Varner Arena / Askerhallen,JU10,Frisk Asker Svart,Skien,0
2026-10-04,Varner Arena / Askerhallen,JU10,Frisk Asker Orange,Jar Rød,1
2026-10-04,Varner Arena / Askerhallen,JU10,Jar Hvit,Jar Blå,2
2026-10-04,Varner Arena / Askerhallen,JU10,Frisk Asker Svart,Jar Rød,0
2026-10-04,Varner Arena / Askerhallen,JU10,Jar Blå,Skien,1
2026-10-04,Varner Arena / Askerhallen,JU10,Jar Hvit,Frisk Asker Orange,2
2026-10-04,Varner Arena / Askerhallen,JU10,Frisk Asker Svart,Jar Blå,0
2026-10-04,Varner Arena / Askerhallen,JU10,Jar Rød,Jar Hvit,1
2026-10-04,Varner Arena / Askerhallen,JU10,Skien,Frisk Asker Orange,2
2026-10-04,Varner Arena / Askerhallen,JU10,Frisk Asker Svart,Jar Hvit,0
2026-10-04,Varner Arena / Askerhallen,JU10,Frisk Asker Orange,Jar Blå,1
2026-10-04,Varner Arena / Askerhallen,JU10,Skien,Jar Rød,2
2026-10-04,Varner Arena / Askerhallen,JU10,Frisk Asker Svart,Frisk Asker Orange,0
2026-10-04,Varner Arena / Askerhallen,JU10,Jar Hvit,Skien,1
2026-10-04,Varner Arena / Askerhallen,JU10,Jar Blå,Jar Rød,2
2027-02-07,Ringerikshallen,JU8,Frisk Asker,Jutul Kittens,0
2027-02-07,Ringerikshallen,JU8,Jar,Jar Rød,1
2027-02-07,Ringerikshallen,JU8,Jutul Grønn,Skien,2
2027-02-07,Ringerikshallen,JU8,Ringerike 1,Jutul Kittens,0
2027-02-07,Ringerikshallen,JU8,Skien,Frisk Asker,1
2027-02-07,Ringerikshallen,JU8,Jutul Grønn,Jar,2
2027-02-07,Ringerikshallen,JU8,Ringerike 1,Jar Rød,0
2027-02-07,Ringerikshallen,JU8,Jutul Kittens,Skien,1
2027-02-07,Ringerikshallen,JU8,Frisk Asker,Jar,2
2027-02-07,Ringerikshallen,JU8,Ringerike 1,Skien,0
2027-02-07,Ringerikshallen,JU8,Jutul Grønn,Jar Rød,1
2027-02-07,Ringerikshallen,JU8,Jar,Jutul Kittens,2
2027-02-07,Ringerikshallen,JU8,Ringerike 1,Jutul Grønn,0
2027-02-07,Ringerikshallen,JU8,Skien,Jar,1
2027-02-07,Ringerikshallen,JU8,Jar Rød,Frisk Asker,2
2027-02-07,Ringerikshallen,JU8,Ringerike 1,Jar,0
2027-02-07,Ringerikshallen,JU8,Frisk Asker,Jutul Grønn,1
2027-02-07,Ringerikshallen,JU8,Jutul Kittens,Jar Rød,2
2027-02-07,Ringerikshallen,JU8,Ringerike 1,Frisk Asker,0
2027-02-07,Ringerikshallen,JU8,Jutul Grønn,Jutul Kittens,1
2027-02-07,Ringerikshallen,JU8,Skien,Jar Rød,2
2027-02-07,Ringerikshallen,JU8,(Pause),Ringerike 1,
2027-02-07,Ringerikshallen,JU8,(Pause),Jar Rød,
2027-02-07,Ringerikshallen,JU8,(Pause),Jutul Grønn,
2027-02-07,Ringerikshallen,JU8,(Pause),Frisk Asker,
2027-02-07,Ringerikshallen,JU8,(Pause),Jutul Kittens,
2027-02-07,Ringerikshallen,JU8,(Pause),Skien,
2027-02-07,Ringerikshallen,JU8,(Pause),Jar,
2026-11-22,Baerum ishall,U10,Jutul Grønn,Jar Gul,0
2026-11-22,Baerum ishall,U10,Ringerike 1,Holmen Hockey Sort,1
2026-11-22,Baerum ishall,U10,Frisk Asker 2,Frisk Asker 3,2
2026-11-22,Baerum ishall,U10,Jutul Grønn,Holmen Hockey Sort,0
2026-11-22,Baerum ishall,U10,Frisk Asker 3,Jar Gul,1
2026-11-22,Baerum ishall,U10,Frisk Asker 2,Ringerike 1,2
2026-11-22,Baerum ishall,U10,Jutul Grønn,Frisk Asker 3,0
2026-11-22,Baerum ishall,U10,Holmen Hockey Sort,Frisk Asker 2,1
2026-11-22,Baerum ishall,U10,Jar Gul,Ringerike 1,2
2026-11-22,Baerum ishall,U10,Jutul Grønn,Frisk Asker 2,0
2026-11-22,Baerum ishall,U10,Ringerike 1,Frisk Asker 3,1
2026-11-22,Baerum ishall,U10,Jar Gul,Holmen Hockey Sort,2
2026-11-22,Baerum ishall,U10,Jutul Grønn,Ringerike 1,0
2026-11-22,Baerum ishall,U10,Frisk Asker 2,Jar Gul,1
2026-11-22,Baerum ishall,U10,Frisk Asker 3,Holmen Hockey Sort,2
2026-12-05,Baerum ishall,U11,Jutul Hvit,Skien,0
2026-12-05,Baerum ishall,U11,Jar Hvit,Tønsberg Hvit,1
2026-12-05,Baerum ishall,U11,Frisk Asker 3,Jar Rød,2
2026-12-05,Baerum ishall,U11,Jutul Hvit,Tønsberg Hvit,0
2026-12-05,Baerum ishall,U11,Jar Rød,Skien,1
2026-12-05,Baerum ishall,U11,Frisk Asker 3,Jar Hvit,2
